id_venta,id_producto,id_cliente,cantidad,fecha,valor_total_venta
V004679,P0356,C0030,6,2020-09-18,204.95999999999998
V002296,P0315,C0228,1,2020-03-13,12.45
V002497,P0269,C0132,6,2022-02-22,445.08000000000004
V005343,P0024,C0133,10,2023-07-26,855.6999999999999
V002185,P0097,C0203,5,2023-11-05,239.60000000000002
V005081,P0403,C0071,2,2020-10-25,131.32
V000765,P0486,C0249,3,2023-09-27,150.18
V005010,P0399,C0011,1,2023-10-05,48.15
V007097,P0100,C0140,8,2023-04-05,212.96
V002609,P0466,C0153,4,2020-12-16,263.2
V007509,P0452,C0275,3,2020-05-31,53.42999999999999
V005268,P0304,C0079,1,2021-02-20,58.1
V002432,P0023,C0263,10,2023-01-19,219.5
V000803,P0489,C0195,2,2024-06-16,43.76
V005601,P0244,C0216,3,2023-11-16,236.43
V007941,P0521,C0038,8,2022-06-02,162.48
V007926,P0216,C0089,3,2023-02-01,24.18
V003431,P0121,C0216,4,2022-04-12,59.24
V004355,P0244,C0300,7,2024-01-24,551.6700000000001
V003453,P0046,C0088,5,2023-03-29,38.55
V004445,P0506,C0173,3,2021-03-21,149.16
V006992,P0440,C0124,4,2021-03-28,228.52
V001031,P0266,C0206,5,2022-07-23,241.29999999999998
V005147,P0303,C0226,10,2023-06-06,725.6999999999999
V000599,P0259,C0255,2,2023-12-15,87.6
V004734,P0373,C0054,6,2022-07-24,574.86
V003214,P0545,C0084,7,2024-04-22,367.15000000000003
V006576,P0524,C0155,5,2024-06-23,96.15
V003031,P0143,C0104,1,2021-03-18,88.14
V006073,P0416,C0167,7,2020-11-23,338.87
V002477,P0407,C0237,1,2021-03-12,82.39
V000554,P0335,C0300,7,2022-04-30,532.84
V001161,P0310,C0072,3,2023-01-07,28.02
V006949,P0416,C0069,9,2023-05-15,435.68999999999994
V005133,P0129,C0093,10,2022-08-15,573.9
V006999,P0457,C0036,10,2021-12-18,43.099999999999994
V007581,P0456,C0082,7,2021-03-18,306.59999999999997
V002996,P0573,C0050,10,2023-03-03,625.6
V003890,P0574,C0262,9,2021-05-28,809.1
V007742,P0310,C0022,3,2021-03-24,28.02
V002746,P0279,C0279,3,2021-12-13,7.800000000000001
V000551,P0434,C0278,7,2021-03-01,493.64
V005235,P0021,C0092,8,2021-03-22,280.96
V003649,P0510,C0226,10,2023-09-10,429.0
V007491,P0362,C0035,5,2021-11-06,123.69999999999999
V006552,P0097,C0086,2,2020-04-09,95.84
V001352,P0589,C0260,8,2024-03-19,644.16
V001109,P0174,C0096,6,2022-12-03,364.02
V002672,P0449,C0190,2,2020-10-08,84.22
V004882,P0354,C0149,5,2021-12-24,22.9
V000841,P0126,C0148,7,2020-09-08,424.27
V002054,P0353,C0232,8,2022-02-15,336.16
V002595,P0311,C0138,2,2023-04-28,104.46
V007873,P0352,C0281,2,2023-08-29,95.72
V006286,P0253,C0143,6,2021-08-05,398.64
V005293,P0193,C0036,1,2024-01-13,41.32
V003105,P0342,C0203,4,2023-05-25,338.68
V007743,P0025,C0069,10,2022-09-05,838.0
V002611,P0419,C0229,6,2024-03-24,469.98
V000840,P0510,C0283,4,2022-12-30,171.6
V000301,P0036,C0037,3,2021-01-12,19.44
V002257,P0334,C0165,2,2021-07-07,39.66
V000905,P0230,C0221,4,2023-02-23,248.88
V001282,P0087,C0059,3,2020-08-13,154.2
V004074,P0285,C0133,1,2022-10-17,50.74
V004863,P0296,C0086,10,2023-11-12,978.8
V001419,P0247,C0203,3,2024-02-02,159.60000000000002
V000374,P0531,C0129,6,2022-07-16,321.36
V000782,P0499,C0265,3,2024-06-02,110.19
V000815,P0035,C0173,10,2022-07-11,932.3000000000001
V007731,P0169,C0162,5,2023-01-04,35.65
V004839,P0425,C0209,6,2022-05-06,179.64000000000001
V005857,P0253,C0032,9,2023-08-07,597.96
V006957,P0487,C0009,4,2024-03-05,227.92
V003104,P0400,C0197,8,2020-04-28,797.68
V001832,P0299,C0195,9,2022-01-27,505.71
V002063,P0412,C0243,3,2023-04-17,240.24
V005401,P0253,C0049,5,2021-08-11,332.2
V001631,P0430,C0038,3,2023-11-11,168.45
V000560,P0306,C0294,10,2020-12-10,900.6999999999999
V001690,P0229,C0200,8,2023-10-28,136.64
V003568,P0573,C0132,8,2024-04-02,500.48
V002712,P0373,C0188,3,2022-09-23,287.43
V007211,P0545,C0282,4,2024-06-15,209.8
V004900,P0062,C0090,7,2022-02-08,131.53
V006865,P0558,C0071,5,2021-02-22,167.7
V005984,P0422,C0230,1,2020-10-10,53.22
V004439,P0181,C0168,9,2022-12-22,488.07
V004972,P0232,C0184,3,2021-12-07,109.94999999999999
V003269,P0001,C0246,6,2024-04-14,353.46
V003188,P0486,C0017,6,2021-07-28,300.36
V000461,P0347,C0076,4,2021-05-13,86.64
V003177,P0198,C0234,9,2020-08-19,20.79
V000827,P0526,C0281,2,2021-09-30,48.52
V005638,P0080,C0210,7,2023-06-15,163.38
V002045,P0458,C0132,8,2022-07-01,94.8
V000073,P0427,C0119,4,2023-05-26,64.04
V001333,P0297,C0015,3,2023-01-13,230.67000000000002
V007222,P0485,C0213,6,2022-02-12,7.92
V004638,P0215,C0232,3,2020-06-19,171.27
V007078,P0501,C0056,10,2024-01-17,369.09999999999997
V007494,P0229,C0208,9,2021-02-10,153.71999999999997
V001811,P0161,C0229,6,2020-03-11,127.85999999999999
V002063,P0433,C0243,9,2023-04-17,182.60999999999999
V000749,P0278,C0184,7,2023-07-29,181.23000000000002
V003740,P0185,C0184,9,2023-05-28,202.5
V001735,P0358,C0159,4,2023-09-14,380.64
V001664,P0216,C0294,4,2024-06-18,32.24
V005204,P0401,C0017,10,2024-01-14,804.8000000000001
V006306,P0508,C0224,8,2021-09-10,588.16
V002841,P0044,C0002,9,2021-10-28,96.39000000000001
V005685,P0160,C0152,7,2024-03-20,678.79
V002662,P0198,C0230,9,2023-08-04,20.79
V001833,P0242,C0134,9,2022-12-11,807.3000000000001
V003195,P0400,C0129,5,2021-12-30,498.54999999999995
V006246,P0367,C0148,4,2020-09-09,176.96
V002645,P0485,C0281,6,2023-01-23,7.92
V000577,P0288,C0194,6,2023-11-15,83.94
V002063,P0214,C0243,6,2023-04-17,128.94
V005829,P0131,C0218,5,2021-03-29,9.7
V002799,P0558,C0031,10,2021-04-21,335.4
V005726,P0513,C0278,8,2024-03-21,190.16
V003719,P0477,C0138,10,2021-02-01,410.0
V007213,P0044,C0185,9,2023-09-30,96.39000000000001
V002078,P0021,C0034,2,2021-05-21,70.24
V000281,P0021,C0109,8,2024-03-08,280.96
V007396,P0276,C0244,7,2021-10-17,229.88000000000002
V002874,P0470,C0075,1,2021-11-21,74.57
V001001,P0421,C0222,9,2021-01-05,93.42
V007218,P0395,C0299,10,2023-03-08,560.2
V001567,P0149,C0057,8,2023-04-24,200.4
V006078,P0461,C0096,4,2022-10-21,167.12
V000140,P0077,C0247,1,2021-01-09,1.33
V001803,P0037,C0001,1,2021-10-19,71.19
V003144,P0323,C0104,6,2022-12-03,381.71999999999997
V002063,P0276,C0243,7,2023-04-17,229.88000000000002
V006025,P0278,C0122,1,2024-04-10,25.89
V003205,P0269,C0295,5,2023-01-23,370.90000000000003
V002166,P0561,C0283,7,2020-05-15,327.25
V003685,P0591,C0003,8,2023-10-10,89.2
V006527,P0481,C0182,10,2022-11-20,764.4
V003311,P0058,C0104,10,2021-12-17,329.09999999999997
V006069,P0565,C0253,4,2023-03-26,374.52
V007810,P0248,C0240,7,2020-09-25,215.17999999999998
V000329,P0142,C0139,7,2020-12-04,593.9499999999999
V000329,P0213,C0139,6,2020-12-04,494.82
V006740,P0257,C0278,6,2020-04-14,390.78
V006743,P0337,C0153,5,2022-03-20,72.4
V001021,P0589,C0246,1,2021-05-20,80.52
V007599,P0376,C0295,8,2020-11-30,262.0
V005164,P0244,C0232,4,2022-07-16,315.24
V004735,P0564,C0114,4,2021-03-07,366.92
V002649,P0193,C0074,3,2020-07-21,123.96000000000001
V003287,P0314,C0195,8,2022-03-13,522.32
V007658,P0465,C0011,7,2023-11-14,272.58
V003451,P0354,C0178,7,2021-06-17,32.06
V005423,P0058,C0261,2,2022-11-14,65.82
V003274,P0011,C0275,1,2022-04-01,63.02
V000977,P0288,C0015,4,2022-12-23,55.96
V002713,P0506,C0117,4,2024-06-09,198.88
V005685,P0542,C0152,7,2024-03-20,322.84
V005590,P0419,C0047,4,2022-01-06,313.32
V006035,P0484,C0007,9,2023-07-22,51.21
V001201,P0043,C0275,3,2022-04-19,22.14
V006779,P0015,C0069,7,2023-01-14,38.22
V007296,P0442,C0113,6,2024-02-05,398.22
V006069,P0115,C0253,5,2023-03-26,463.15
V001352,P0190,C0260,4,2024-03-19,58.92
V002475,P0587,C0153,1,2020-03-04,37.88
V002066,P0115,C0223,8,2023-04-17,741.04
V004065,P0512,C0039,1,2023-07-11,46.28
V000800,P0109,C0099,2,2022-05-02,50.08
V002779,P0515,C0173,4,2023-01-10,322.84
V007501,P0341,C0186,8,2023-07-01,645.28
V007671,P0083,C0300,7,2023-01-06,346.78
V001875,P0250,C0025,10,2020-09-04,814.9
V006143,P0522,C0178,4,2021-03-02,126.84
V003563,P0347,C0120,10,2021-06-14,216.6
V005035,P0350,C0237,6,2021-05-01,424.26
V000181,P0396,C0037,8,2021-08-13,277.68
V004363,P0061,C0185,2,2020-03-20,151.36
V000737,P0307,C0001,6,2022-10-14,135.60000000000002
V003612,P0015,C0004,7,2024-03-08,38.22
V005130,P0576,C0182,7,2024-02-03,334.74
V004601,P0544,C0142,8,2023-11-14,641.76
V006564,P0299,C0078,7,2020-10-16,393.33
V002131,P0253,C0073,7,2023-02-24,465.08
V000907,P0497,C0096,7,2023-01-04,246.26
V005418,P0284,C0072,1,2024-02-26,27.96
V005073,P0214,C0122,9,2021-03-04,193.41
V003306,P0564,C0166,10,2024-04-29,917.3000000000001
V001592,P0492,C0246,10,2024-03-12,272.5
V004319,P0088,C0022,7,2023-11-17,576.73
V000294,P0423,C0269,4,2021-12-20,255.64
V004150,P0278,C0183,4,2020-11-15,103.56
V005666,P0151,C0043,9,2023-01-25,466.2
V002427,P0446,C0281,8,2022-09-23,556.08
V007503,P0337,C0084,1,2024-02-16,14.48
V001835,P0026,C0152,1,2024-01-28,89.25
V000342,P0051,C0264,6,2020-02-17,323.28000000000003
V005510,P0342,C0051,2,2023-02-07,169.34
V005828,P0126,C0067,3,2022-03-12,181.82999999999998
V004661,P0167,C0209,6,2022-08-11,529.02
V003361,P0483,C0209,7,2024-03-11,544.81
V001122,P0598,C0071,10,2023-06-03,311.6
V004142,P0182,C0251,8,2021-06-16,222.32
V007780,P0179,C0195,8,2022-01-16,298.24
V003700,P0436,C0250,7,2024-02-13,687.3299999999999
V003999,P0331,C0285,7,2021-09-04,598.36
V005188,P0447,C0158,6,2024-05-04,246.29999999999998
V007728,P0183,C0082,6,2022-12-04,502.20000000000005
V003555,P0039,C0005,4,2022-09-20,276.0
V003489,P0525,C0051,6,2020-06-05,441.84000000000003
V005457,P0484,C0190,5,2021-01-04,28.450000000000003
V000458,P0356,C0181,5,2020-09-16,170.79999999999998
V007570,P0480,C0133,10,2020-01-29,340.5
V000388,P0009,C0210,9,2021-03-25,206.91
V004326,P0088,C0099,10,2023-09-28,823.9
V000780,P0155,C0253,6,2022-08-16,162.42000000000002
V007446,P0122,C0190,3,2021-09-03,131.46
V000727,P0193,C0069,4,2021-03-27,165.28
V006304,P0257,C0082,7,2023-01-14,455.90999999999997
V002156,P0568,C0003,10,2024-01-19,697.4
V007669,P0348,C0156,2,2020-03-27,168.24
V000986,P0549,C0262,9,2020-11-11,534.51
V006251,P0101,C0215,4,2024-04-10,344.12
V004535,P0139,C0011,8,2022-05-05,633.36
V004191,P0019,C0223,3,2020-01-08,221.91
V006009,P0352,C0082,3,2021-06-02,143.57999999999998
V005140,P0570,C0035,8,2023-04-05,460.24
V000835,P0025,C0181,6,2023-10-24,502.79999999999995
V002875,P0128,C0190,5,2021-06-14,168.15
V006652,P0027,C0199,8,2023-08-10,270.8
V006831,P0347,C0168,3,2022-10-30,64.98
V006413,P0518,C0243,6,2023-12-22,455.46
V001296,P0046,C0074,3,2020-11-08,23.13
V002671,P0019,C0279,10,2020-10-10,739.7
V002350,P0316,C0167,1,2023-07-05,18.64
V006722,P0489,C0028,6,2020-01-13,131.28
V007536,P0162,C0181,1,2021-02-21,93.85
V002543,P0109,C0026,9,2022-03-18,225.35999999999999
V000100,P0565,C0104,5,2022-09-17,468.15
V006714,P0525,C0152,8,2021-04-27,589.12
V000451,P0142,C0133,8,2024-04-10,678.8
V001613,P0399,C0183,9,2021-10-01,433.34999999999997
V007459,P0535,C0124,5,2021-04-28,38.6
V004516,P0071,C0119,4,2020-04-09,256.12
V007522,P0313,C0250,7,2023-10-17,615.65
V005127,P0311,C0090,8,2023-04-30,417.84
V003610,P0315,C0153,3,2023-12-02,37.349999999999994
V000460,P0311,C0262,2,2021-06-21,104.46
V003233,P0080,C0049,3,2020-03-14,70.02
V003219,P0425,C0049,7,2022-08-17,209.58
V007933,P0475,C0188,3,2020-02-09,217.82999999999998
V000358,P0226,C0088,9,2022-03-30,817.5600000000001
V001256,P0364,C0167,10,2021-08-01,297.5
V002057,P0351,C0160,10,2020-05-21,30.299999999999997
V005559,P0297,C0286,8,2022-07-10,615.12
V000017,P0247,C0149,8,2020-06-23,425.6
V006047,P0496,C0143,1,2021-10-17,60.4
V004980,P0161,C0075,7,2020-05-05,149.17
V005564,P0102,C0216,8,2024-01-16,394.24
V006130,P0358,C0185,5,2020-04-29,475.79999999999995
V006522,P0002,C0124,3,2020-02-25,47.01
V006531,P0164,C0178,4,2020-09-25,355.68
V001656,P0514,C0200,2,2021-12-27,47.36
V001036,P0565,C0256,6,2021-07-27,561.78
V006379,P0301,C0227,6,2024-06-16,300.42
V004925,P0058,C0139,3,2023-08-20,98.72999999999999
V003288,P0364,C0260,8,2024-06-23,238.0
V001325,P0253,C0188,5,2022-03-11,332.2
V000755,P0521,C0300,7,2022-01-23,142.17
V006772,P0474,C0255,3,2022-12-17,5.46
V002316,P0565,C0220,4,2021-12-14,374.52
V001426,P0185,C0188,4,2021-10-25,90.0
V004226,P0481,C0154,3,2022-10-01,229.32
V006899,P0043,C0199,7,2021-10-27,51.66
V001329,P0316,C0267,10,2023-01-17,186.4
V005705,P0521,C0039,3,2022-10-20,60.92999999999999
V006274,P0557,C0169,10,2022-12-03,744.4
V004997,P0356,C0210,9,2022-04-02,307.43999999999994
V001951,P0124,C0079,10,2024-02-02,606.3000000000001
V007902,P0297,C0038,5,2020-12-18,384.45
V007553,P0446,C0264,3,2021-12-29,208.53000000000003
V000378,P0381,C0277,2,2020-10-06,34.56
V003251,P0316,C0230,7,2023-03-12,130.48000000000002
V000735,P0455,C0184,3,2021-02-24,257.34000000000003
V004647,P0295,C0253,10,2020-11-11,571.9
V004756,P0211,C0033,2,2023-01-24,68.74
V005769,P0244,C0043,10,2022-10-27,788.1
V000302,P0177,C0229,6,2020-05-03,491.64
V003247,P0358,C0074,8,2023-07-11,761.28
V003894,P0586,C0134,7,2023-08-31,403.69
V005575,P0397,C0254,5,2024-03-17,129.9
V004893,P0211,C0223,7,2022-06-22,240.58999999999997
V005235,P0269,C0092,2,2021-03-22,148.36
V006780,P0492,C0127,9,2022-02-06,245.25
V002063,P0302,C0243,8,2023-04-17,330.08
V007256,P0341,C0230,4,2021-06-27,322.64
V005008,P0144,C0142,6,2021-02-15,79.67999999999999
V000955,P0406,C0011,3,2021-08-12,287.25
V001499,P0285,C0092,6,2021-02-04,304.44
V000771,P0130,C0218,8,2023-10-17,469.44
V004094,P0394,C0092,8,2022-09-14,202.48
V001010,P0143,C0297,4,2022-06-04,352.56
V002739,P0124,C0140,2,2021-07-06,121.26
V005439,P0461,C0134,8,2024-02-03,334.24
V007882,P0098,C0064,1,2020-02-09,90.45
V006971,P0430,C0212,2,2023-04-05,112.3
V001838,P0563,C0198,3,2021-01-23,189.51
V001418,P0104,C0183,6,2024-03-04,232.20000000000002
V003680,P0119,C0051,1,2021-03-23,94.73
V006516,P0128,C0004,2,2022-08-07,67.26
V002504,P0247,C0237,6,2022-04-22,319.20000000000005
V006326,P0313,C0245,3,2022-02-03,263.85
V000635,P0430,C0163,10,2021-04-19,561.5
V003433,P0190,C0005,10,2022-07-06,147.3
V001506,P0158,C0031,4,2021-10-29,44.36
V002341,P0397,C0299,6,2021-09-28,155.88
V004463,P0155,C0007,2,2021-10-11,54.14
V006098,P0183,C0112,8,2021-07-28,669.6
V006411,P0155,C0250,1,2021-09-26,27.07
V003945,P0349,C0132,3,2022-01-21,87.0
V006297,P0171,C0241,9,2022-10-06,232.29
V007038,P0333,C0074,1,2024-02-17,35.9
V001201,P0185,C0275,10,2022-04-19,225.0
V006753,P0305,C0283,5,2023-08-01,275.65000000000003
V003057,P0329,C0001,6,2023-01-13,94.62
V005179,P0541,C0058,7,2020-12-14,177.03
V007371,P0315,C0030,5,2023-07-29,62.25
V006155,P0547,C0119,7,2021-01-11,663.46
V001367,P0066,C0104,4,2022-01-20,68.6
V007492,P0051,C0276,4,2021-06-29,215.52
V003241,P0498,C0283,3,2021-01-24,47.58
V005736,P0304,C0152,8,2021-09-10,464.8
V002005,P0336,C0260,3,2022-01-06,119.72999999999999
V001176,P0001,C0079,4,2022-05-11,235.64
V000298,P0580,C0269,8,2024-04-21,74.64
V002903,P0446,C0084,1,2023-12-22,69.51
V005047,P0421,C0069,8,2022-06-12,83.04
V006035,P0004,C0007,3,2023-07-22,218.64
V004713,P0508,C0046,7,2020-03-16,514.64
V003907,P0030,C0038,9,2020-11-15,375.93
V002729,P0589,C0145,1,2021-02-05,80.52
V000196,P0011,C0116,10,2024-02-02,630.2
V001832,P0123,C0195,8,2022-01-27,241.76
V005681,P0141,C0045,10,2022-08-04,138.4
V007647,P0128,C0124,1,2021-10-01,33.63
V007009,P0364,C0211,4,2024-05-29,119.0
V000467,P0511,C0070,3,2022-10-25,245.54999999999998
V002968,P0176,C0168,5,2020-05-10,381.0
V002724,P0332,C0248,9,2023-10-16,118.17
V003248,P0491,C0089,6,2024-01-01,282.96
V004949,P0372,C0045,10,2023-06-08,891.3
V006353,P0510,C0123,5,2021-12-04,214.5
V002130,P0554,C0043,7,2022-03-27,299.81
V007436,P0247,C0204,6,2023-06-01,319.20000000000005
V002331,P0153,C0264,7,2020-06-15,368.41
V004493,P0121,C0168,7,2021-12-10,103.67
V004916,P0390,C0258,5,2020-01-06,146.45
V005353,P0480,C0044,8,2022-11-30,272.4
V001428,P0568,C0116,4,2024-02-16,278.96
V001210,P0170,C0131,7,2023-02-13,451.36
V001527,P0149,C0169,8,2023-08-31,200.4
V006682,P0570,C0237,8,2021-11-25,460.24
V006166,P0247,C0246,2,2022-01-29,106.4
V007007,P0245,C0210,4,2021-11-12,221.8
V001444,P0071,C0181,3,2021-10-21,192.09
V005195,P0555,C0112,1,2023-09-11,64.37
V006238,P0423,C0212,9,2020-12-02,575.1899999999999
V003659,P0020,C0282,6,2020-09-27,412.26
V006539,P0475,C0169,1,2020-12-04,72.61
V003555,P0246,C0005,9,2022-09-20,357.93
V002957,P0515,C0021,3,2020-10-23,242.13
V004026,P0333,C0198,6,2021-12-13,215.39999999999998
V002666,P0468,C0017,7,2023-10-23,71.39999999999999
V003286,P0310,C0205,10,2022-02-12,93.4
V000629,P0182,C0294,1,2023-04-09,27.79
V002929,P0354,C0164,2,2021-12-03,9.16
V001038,P0423,C0028,1,2023-03-22,63.91
V001396,P0154,C0278,1,2020-08-15,34.49
V003211,P0072,C0213,2,2022-07-13,62.86
V005115,P0437,C0132,5,2021-08-30,100.05000000000001
V004440,P0018,C0163,4,2023-08-10,236.16
V007373,P0201,C0143,9,2023-08-17,28.62
V000770,P0401,C0169,8,2022-01-21,643.84
V003856,P0399,C0139,5,2021-08-11,240.75
V002047,P0314,C0093,5,2020-01-01,326.45000000000005
V000922,P0423,C0034,1,2022-01-16,63.91
V002054,P0426,C0232,3,2022-02-15,166.89000000000001
V006884,P0318,C0297,6,2023-12-11,423.06000000000006
V006540,P0270,C0241,4,2020-10-02,82.48
V006471,P0036,C0037,10,2023-08-11,64.80000000000001
V005182,P0099,C0178,9,2023-02-11,464.49
V006440,P0128,C0033,3,2023-03-06,100.89000000000001
V003227,P0562,C0071,8,2022-03-29,631.44
V005501,P0058,C0187,4,2024-04-14,131.64
V004804,P0317,C0188,10,2023-07-20,590.8
V000699,P0059,C0281,9,2021-12-15,848.8799999999999
V003489,P0391,C0051,7,2020-06-05,664.79
V004678,P0016,C0002,2,2022-10-04,13.42
V007649,P0009,C0106,10,2020-07-18,229.89999999999998
V001025,P0087,C0158,1,2023-12-23,51.4
V001339,P0200,C0173,2,2023-06-10,13.34
V007735,P0031,C0162,10,2022-07-28,671.7
V001173,P0284,C0295,9,2024-07-03,251.64000000000001
V004870,P0489,C0214,1,2020-07-08,21.88
V002514,P0266,C0212,6,2023-05-16,289.56
V006125,P0124,C0125,3,2021-06-04,181.89000000000001
V002602,P0544,C0184,9,2024-03-06,721.98
V000176,P0496,C0132,4,2021-08-11,241.6
V007801,P0545,C0086,1,2022-07-12,52.45
V002340,P0537,C0079,9,2022-09-11,805.86
V005359,P0350,C0203,6,2024-03-22,424.26
V006186,P0155,C0234,3,2020-06-08,81.21000000000001
V006597,P0556,C0076,3,2023-06-14,222.60000000000002
V005295,P0553,C0140,1,2023-05-17,13.51
V002175,P0382,C0036,4,2023-04-19,264.36
V004672,P0092,C0263,5,2020-06-06,120.25
V006757,P0075,C0265,8,2023-07-02,242.0
V004379,P0317,C0249,5,2022-10-23,295.4
V005231,P0326,C0041,7,2022-02-05,63.35000000000001
V002568,P0259,C0217,4,2020-10-27,175.2
V002889,P0182,C0247,5,2022-12-09,138.95
V002839,P0389,C0078,10,2024-06-10,837.0
V006617,P0082,C0049,7,2024-06-22,247.24
V000554,P0002,C0300,5,2022-04-30,78.35
V001275,P0410,C0224,3,2021-08-06,225.54000000000002
V003249,P0048,C0285,6,2021-12-07,137.57999999999998
V007424,P0458,C0038,10,2020-03-16,118.5
V005214,P0072,C0090,4,2023-02-20,125.72
V003833,P0019,C0210,7,2021-01-16,517.79
V001457,P0401,C0093,4,2020-05-13,321.92
V000672,P0166,C0174,9,2024-04-17,511.2
V003546,P0162,C0230,6,2024-02-06,563.0999999999999
V004246,P0484,C0106,6,2021-10-27,34.14
V001118,P0425,C0197,10,2023-05-26,299.40000000000003
V005549,P0598,C0058,1,2023-12-30,31.16
V003433,P0176,C0005,9,2022-07-06,685.8000000000001
V003308,P0321,C0185,10,2023-10-24,52.1
V000347,P0438,C0071,3,2022-11-02,68.61
V007337,P0546,C0032,7,2020-03-29,511.28000000000003
V004887,P0317,C0261,4,2022-12-28,236.32
V005025,P0546,C0264,8,2020-06-03,584.32
V001294,P0442,C0060,5,2022-10-11,331.85
V007342,P0410,C0071,7,2023-12-15,526.26
V001804,P0177,C0051,6,2022-03-13,491.64
V000303,P0499,C0114,10,2022-08-13,367.29999999999995
V002068,P0508,C0221,7,2021-02-13,514.64
V001884,P0254,C0113,10,2021-08-11,727.0999999999999
V007510,P0352,C0232,6,2021-09-24,287.15999999999997
V003976,P0553,C0132,6,2021-11-04,81.06
V003039,P0082,C0254,8,2021-11-15,282.56
V001392,P0554,C0035,2,2020-12-26,85.66
V002557,P0442,C0165,9,2024-01-29,597.33
V001822,P0269,C0160,3,2024-02-12,222.54000000000002
V007486,P0506,C0261,5,2023-07-22,248.6
V004164,P0427,C0291,2,2021-09-11,32.02
V000684,P0079,C0096,4,2022-12-24,15.64
V002542,P0342,C0181,8,2023-04-12,677.36
V005972,P0513,C0058,1,2022-03-24,23.77
V006607,P0562,C0159,5,2020-03-04,394.65000000000003
V001706,P0456,C0034,10,2023-06-13,438.0
V005857,P0051,C0032,8,2023-08-07,431.04
V003363,P0360,C0044,1,2022-12-14,59.97
V005592,P0019,C0137,2,2023-10-06,147.94
V004859,P0046,C0021,3,2020-05-07,23.13
V006155,P0317,C0119,5,2021-01-11,295.4
V006255,P0546,C0166,8,2024-04-21,584.32
V007086,P0295,C0240,1,2022-10-04,57.19
V006480,P0469,C0200,7,2021-03-18,362.53
V007767,P0552,C0074,5,2023-04-28,403.84999999999997
V003650,P0522,C0034,4,2021-04-04,126.84
V003176,P0261,C0140,5,2022-02-28,357.8
V002175,P0239,C0036,2,2023-04-19,89.4
V001264,P0540,C0243,2,2021-11-01,95.9
V003908,P0568,C0248,1,2022-01-15,69.74
V005979,P0245,C0150,3,2023-02-15,166.35000000000002
V000670,P0438,C0109,10,2022-09-03,228.70000000000002
V006501,P0101,C0197,10,2022-03-06,860.3
V006255,P0171,C0166,9,2024-04-21,232.29
V001500,P0407,C0114,5,2023-02-09,411.95
V006392,P0509,C0132,10,2021-04-27,607.2
V007663,P0474,C0144,8,2022-10-19,14.56
V006644,P0109,C0082,5,2022-06-14,125.19999999999999
V002343,P0447,C0184,2,2022-02-05,82.1
V006818,P0110,C0174,3,2021-04-30,85.05000000000001
V005769,P0415,C0043,8,2022-10-27,744.4
V001972,P0194,C0113,10,2020-06-05,433.8
V007810,P0056,C0240,6,2020-09-25,209.28000000000003
V003496,P0235,C0137,7,2021-06-27,298.2
V004695,P0238,C0244,7,2024-04-26,36.19
V001608,P0060,C0064,4,2022-11-20,142.48
V000654,P0238,C0127,4,2023-09-20,20.68
V007771,P0516,C0073,4,2023-04-12,94.92
V006150,P0015,C0035,7,2022-07-12,38.22
V001516,P0065,C0275,8,2020-08-01,718.64
V003188,P0498,C0017,4,2021-07-28,63.44
V007658,P0410,C0011,5,2023-11-14,375.90000000000003
V006095,P0149,C0127,1,2024-04-17,25.05
V004253,P0302,C0163,7,2020-01-26,288.82
V007735,P0211,C0162,8,2022-07-28,274.96
V000649,P0455,C0119,5,2022-01-14,428.9
V006439,P0314,C0129,9,2023-11-12,587.61
